square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response_2.rt_left,response_2.rt_right,response.rt_left,response.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",1,0,8,8,8,,,,,,,1274.1411248999648,1274.1411248999648,1274.1411248999648,1275.1411305000074,1275.1244996999158,1276.124493499985,0,None,None,"[0, 0, 0]",,,1274.1411248999648,1274.1411248999648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,1276.141148399911,1276.141148399911,1276.141148399911,1277.1411496999208,1277.1244860999286,1278.124517899938,1,None,None,"[0, 0, 0]",,,1276.141148399911,1276.141148399911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,1278.141166599933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.925925925925924,920.2036518399836,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1291.3917725000065,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1298.1913673999952,None,1298.1913673999952,1299.1913793999702,1299.1746555999853,1300.1746918999124,"[0, 0, 0]",1,1298.1913673999952,None,,,,,,,,,,0.014095559949055314,5.0104806600138545,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1300.191353400005,1302.1913800999755,1300.191353400005,1301.1912486999063,1301.1746899000136,1302.174716599984,"[0, 0, 0]",1,1300.191353400005,1302.1913800999755,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1302.2080338000087,1304.208054699935,1302.2080338000087,1303.2080623999937,1303.1913860999048,1304.1913983999984,"[0, 0, 0]",1,1302.2080338000087,1304.208054699935,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1304.2247098999796,1306.2247180999257,1304.2247098999796,1305.224734099931,1305.208050899906,1306.208084499929,"[0, 0, 0]",1,1304.2247098999796,1306.2247180999257,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1306.3083891000133,None,1306.3083891000133,1307.308078299975,1307.2914494000142,None,"[0, 0, 0]",1,1306.3083891000133,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1308.258091299911,1310.258001399925,1308.258091299911,1309.2580944999354,1309.241480399971,1310.2414676999906,"[0, 0, 0]",1,1308.258091299911,1310.258001399925,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1310.2747912999475,1312.2747992000077,1310.2747912999475,1311.2747832000023,1311.2581200000132,1312.2581293999683,"[0, 0, 0]",1,1310.2747912999475,1312.2747992000077,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1312.2914859999437,1314.2914970999118,1312.2914859999437,1313.2914898999734,1313.2748012999073,1314.2748124999925,"[0, 0, 0]",1,1312.2914859999437,1314.2914970999118,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1314.3081547999755,1316.3080477999756,1314.3081547999755,1315.3081653999398,1315.2914993999293,1316.2915294999257,"[0, 0, 0]",1,1314.3081547999755,1316.3080477999756,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1316.3248247000156,1318.324843499926,1316.3248247000156,1317.3248407999054,1317.308172799996,1318.3081848999718,"[0, 0, 0]",1,1316.3248247000156,1318.324843499926,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,1318.341531299986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.679012345679013,959.6703595401486,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",None,0,0,0,0,,,,,1643.777822199976,None,1646.5110398000106,None,1646.5110398000106,1647.5109229999362,1647.4943932999158,1648.4943815999432,1,None,None,"[0, 0, 0]",,,1646.5110398000106,None,,,,,,,,,,,,,,,,,,,1414.7593711999943,1414.7593711999943,None,space,188.79238620004617,1414.7593711999943,None,,,0.014403559849597514,5.011263859923929,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,0,1,1,1,,,,,,,1648.5110518999863,None,1648.5110518999863,1649.5110596999293,1649.4943963999394,1650.4944226999069,1,None,None,"[0, 0, 0]",,,1648.5110518999863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,1650.5110525999917,1650.5110525999917,1650.5110525999917,1651.5110831999918,1651.494409799925,1652.494416499976,1,None,None,"[0, 0, 0]",,,1650.5110525999917,1650.5110525999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1652.5110911999363,1652.5110911999363,1652.5110911999363,1653.511101400014,1653.494435600005,1654.4944443999557,1,None,None,"[0, 0, 0]",,,1652.5110911999363,1652.5110911999363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,1654.5777853999753,1654.5777853999753,1654.5777853999753,1655.5777561999857,1655.561114699929,None,1,None,None,"[0, 0, 0]",,,1654.5777853999753,1654.5777853999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,1656.5278114000103,None,1656.5278114000103,1657.527818899951,1657.511131700012,1658.5111380999442,1,None,None,"[0, 0, 0]",,,1656.5278114000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,1658.5277662000153,1658.5277662000153,1658.5277662000153,1659.5278223999776,1659.511129999999,1660.5111415999709,1,None,None,"[0, 0, 0]",,,1658.5277662000153,1658.5277662000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,1660.5277986999135,1660.5277986999135,1660.5277986999135,1661.527818899951,1661.511164699914,1662.5111670999322,1,None,None,"[0, 0, 0]",,,1660.5277986999135,1660.5277986999135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,1662.5278357999632,1662.5278357999632,1662.5278357999632,1663.5278276999015,1663.5111864999635,1664.5111613000045,1,None,None,"[0, 0, 0]",,,1662.5278357999632,1662.5278357999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,1664.527863999945,1664.527863999945,1664.527863999945,1665.5279010999948,1665.5111844999483,1666.5111947999103,1,None,None,"[0, 0, 0]",,,1664.527863999945,1664.527863999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,1666.527850399958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65432098765432,1312.5391037400113,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1683.7962182000047,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1686.5947061999468,None,1686.5947061999468,1687.5947041999316,1687.578041599947,1688.5780429999577,"[0, 0, 0]",1,1686.5947061999468,None,,,,,,,,,,0.015395059948787093,5.013180059962906,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1688.594716399908,1690.5947525999509,1688.594716399908,1689.6114151999354,1689.6114151999354,None,"[0, 0, 0]",1,1688.594716399908,1690.5947525999509,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1690.611443099915,1692.6114465999417,1690.611443099915,1691.6114169999491,1691.5947654999327,1692.5947816999396,"[0, 0, 0]",1,1690.611443099915,1692.6114465999417,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1692.6280834999634,1694.6281127999537,1692.6280834999634,1693.6281179999933,1693.6114448999288,1694.6114356999751,"[0, 0, 0]",1,1692.6280834999634,1694.6281127999537,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1694.6950757999439,None,1694.6950757999439,1695.694695299957,1695.6781279999996,None,"[0, 0, 0]",1,1694.6950757999439,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1696.6614870999474,1698.6614868999459,1696.6614870999474,1697.6614925999893,1697.6448255999712,1698.6448022999102,"[0, 0, 0]",1,1696.6614870999474,1698.6614868999459,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1698.6781484999228,1700.6781478999183,1698.6781484999228,1699.6781367999502,1699.6615030999528,1700.6615219999803,"[0, 0, 0]",1,1698.6781484999228,1700.6781478999183,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1700.6948188999668,1702.694851999986,1700.6948188999668,1701.6948413999053,1701.6781627999153,1702.6781596000073,"[0, 0, 0]",1,1700.6948188999668,1702.694851999986,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1702.7115053000161,1704.7115299999714,1702.7115053000161,1703.711514399969,1703.694854500005,1704.6948670999845,"[0, 0, 0]",1,1702.7115053000161,1704.7115299999714,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1704.7281961999834,1706.7282010999043,1704.7281961999834,1705.7282220999477,1705.7115354000125,1706.7115407999372,"[0, 0, 0]",1,1704.7281961999834,1706.7282010999043,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,1706.7448869999498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.209876543209878,1351.8061299399706,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",None,,,,,0,0,0,0,1721.9618523999816,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1726.795057100011,None,1726.795057100011,1727.7950672999723,1727.7784232000122,None,"[0, 0, 0]",1,1726.795057100011,None,,,,,,,,,,0.01537496002856642,5.013107859995216,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1728.778405399993,1730.7784436999355,1728.778405399993,1729.7784178999718,1729.7617583000101,1730.7617880000034,"[0, 0, 0]",1,1728.778405399993,1730.7784436999355,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1730.7950932999374,1732.7951017000014,1730.7950932999374,1731.7951082999352,1731.7784346999833,1732.7784407999134,"[0, 0, 0]",1,1730.7950932999374,1732.7951017000014,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1732.8117822000058,1734.8117030999856,1732.8117822000058,1733.81179539999,1733.7951404999476,1734.795130399987,"[0, 0, 0]",1,1732.8117822000058,1734.8117030999856,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1734.8620903999545,None,1734.8620903999545,1735.8617971999338,1735.8451428000117,None,"[0, 0, 0]",0,1734.8620903999545,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1736.845140599995,1738.8451696999837,1736.845140599995,1737.845147899934,1737.8283774999436,1738.828500899952,"[0, 0, 0]",1,1736.845140599995,1738.8451696999837,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1738.8618230000138,1740.861853200011,1738.8618230000138,1739.861849399982,1739.8451757999137,1740.8451714999974,"[0, 0, 0]",1,1738.8618230000138,1740.861853200011,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1740.8785052999156,1742.8784460999304,1740.8785052999156,1741.8785174000077,1741.8618576999288,1742.8618816999951,"[0, 0, 0]",1,1740.8785052999156,1742.8784460999304,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1742.8950883999933,1744.8952066999627,1742.8950883999933,1743.8946932000108,1743.8785236999393,1744.878536999924,"[0, 0, 0]",1,1742.8950883999933,1744.8952066999627,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1744.9118596999906,1746.9118972999277,1744.9118596999906,1745.9117933999514,1745.8952148999088,1746.8951202000026,"[0, 0, 0]",1,1744.9118596999906,1746.9118972999277,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,1746.9285533999791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.320987654320986,1392.1735010399716,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,1762.1790793999098,None,1766.9954262999818,None,1766.9954262999818,1767.9954338999232,1767.9787266999483,1768.9787658000132,1,None,None,"[0, 0, 0]",,,1766.9954262999818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0150045600021258,5.012390260002576,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,1768.995438999962,None,1768.995438999962,1769.9954455000116,1769.9787892999593,1770.9788087999914,1,None,None,"[0, 0, 0]",,,1768.995438999962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1770.995439399965,1770.995439399965,1770.995439399965,1771.9954888999928,1771.9787853999296,1772.9787770999828,1,None,None,"[0, 0, 0]",,,1770.995439399965,1770.995439399965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1772.995484999963,1772.995484999963,1772.995484999963,1773.9954861999722,1773.9788094999967,1774.9788053999655,1,None,None,"[0, 0, 0]",,,1772.995484999963,1772.995484999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1775.0290793000022,1775.0290793000022,1775.0290793000022,1776.0288048000075,1776.012169900001,None,1,None,None,"[0, 0, 0]",,,1775.0290793000022,1775.0290793000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,0,5,5,5,,,,,,,1777.0121573999058,None,1777.0121573999058,1778.0121657999698,1777.9955270999344,1778.9955424999353,1,None,None,"[0, 0, 0]",,,1777.0121573999058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,1779.0121926999418,1779.0121926999418,1779.0121926999418,1780.012192999944,1779.9955041999929,1780.995528899948,1,None,None,"[0, 0, 0]",,,1779.0121926999418,1779.0121926999418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,1781.0120692999335,1781.0120692999335,1781.0120692999335,1782.0122260999633,1781.9955146999564,1782.9955423999345,1,None,None,"[0, 0, 0]",,,1781.0120692999335,1781.0120692999335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,1783.0122210999252,1783.0122210999252,1783.0122210999252,1784.0122196999146,1783.995551,1784.9955638999818,1,None,None,"[0, 0, 0]",,,1783.0122210999252,1783.0122210999252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,1785.012125600013,1785.012125600013,1785.012125600013,1786.0121566000162,1785.9955088999122,1786.9955731999362,1,None,None,"[0, 0, 0]",,,1785.012125600013,1785.012125600013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,1787.0122438999824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.54320987654321,1430.3075429400196,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
