square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response_2.rt_left,response_2.rt_right,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,31,31,31,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2100.9328646000067,2102.9337422000244,2100.9328646000067,2101.933165500028,2101.916232400021,2102.917086100002,"[0, 0, 0]",1,2100.9328646000067,2102.9337422000244,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,32,32,32,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2102.9501125000243,2104.951230800012,2102.9501125000243,2103.9509471000056,2103.9341633000004,2104.934964600019,"[0, 0, 0]",0,2102.9501125000243,2104.951230800012,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,33,33,33,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2104.9679908000107,2106.9689632000227,2104.9679908000107,2105.9683023000252,2105.9519398000266,2106.952329700027,"[0, 0, 0]",1,2104.9679908000107,2106.9689632000227,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,34,34,34,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2106.985584800015,2108.9868153000134,2106.985584800015,2107.986222000007,2107.969358500006,2108.9700613000023,"[0, 0, 0]",1,2106.985584800015,2108.9868153000134,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,35,35,35,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2109.0042255000153,2111.0043998000037,2109.0042255000153,2110.0045573000098,2109.9873238000146,2110.987574300001,"[0, 0, 0]",1,2109.0042255000153,2111.0043998000037,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,36,36,36,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2111.0211122000183,2113.0221233000048,2111.0211122000183,2112.0213948000164,2112.004727500025,2113.005222000007,"[0, 0, 0]",1,2111.0211122000183,2113.0221233000048,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,37,37,37,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2113.038858100015,2115.039766200003,2113.038858100015,2114.0394122000143,2114.022488000017,2115.023162700003,"[0, 0, 0]",1,2113.038858100015,2115.039766200003,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,38,38,38,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2115.056190800009,2117.0571432000143,2115.056190800009,2116.0568189000187,2116.040046400012,2117.0407870000054,"[0, 0, 0]",0,2115.056190800009,2117.0571432000143,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,39,39,39,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2117.0739824000048,2119.0763669000007,2117.0739824000048,2118.0744916000112,2118.0577859000186,2119.058298400021,"[0, 0, 0]",1,2117.0739824000048,2119.0763669000007,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,40,40,40,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2119.091942400002,2121.0938256000227,2119.091942400002,2120.0922767000156,2120.075501000014,2121.076079200022,"[0, 0, 0]",1,2119.091942400002,2121.0938256000227,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,41,41,41,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2121.1100810000207,2123.110374700016,2121.1100810000207,2122.1099981000007,2122.0932759999996,2123.0939148000034,"[0, 0, 0]",0,2121.1100810000207,2123.110374700016,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,42,42,42,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2123.1269148000283,2125.128232500021,2123.1269148000283,2124.1278845000197,2124.1109311000037,2125.1115475000115,"[0, 0, 0]",1,2123.1269148000283,2125.128232500021,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,43,43,43,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2125.1448910000036,2127.1456346000195,2125.1448910000036,2126.1451592000085,2126.1287927000085,2127.1292067000177,"[0, 0, 0]",1,2125.1448910000036,2127.1456346000195,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,44,44,44,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2127.1624723000277,2129.163494200009,2127.1624723000277,2128.16318220002,2128.146635800018,2129.1466468000144,"[0, 0, 0]",1,2127.1624723000277,2129.163494200009,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,45,45,45,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2129.1802058000176,2131.1809879000066,2129.1802058000176,2130.1804890000203,2130.1638510000193,2131.164649500017,"[0, 0, 0]",1,2129.1802058000176,2131.1809879000066,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,46,46,46,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2131.1977436000016,2133.198954900028,2131.1977436000016,2132.1992739000125,2132.181454000005,2133.1820804000017,"[0, 0, 0]",1,2131.1977436000016,2133.198954900028,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,47,47,47,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2133.2153386000136,2135.216441000026,2133.2153386000136,2134.216148300009,2134.1992682000273,2135.1997394000064,"[0, 0, 0]",1,2133.2153386000136,2135.216441000026,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,48,48,48,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2135.234276300005,2137.234124300012,2135.234276300005,2136.233594200021,2136.2168213000114,2137.2172010000213,"[0, 0, 0]",0,2135.234276300005,2137.234124300012,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,49,49,49,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2137.2506145000225,2139.251994600025,2137.2506145000225,2138.2517183000164,2138.235020300024,2139.23493820001,"[0, 0, 0]",1,2137.2506145000225,2139.251994600025,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,50,50,50,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2139.2687405000033,2141.269431200024,2139.2687405000033,2140.269323500019,2140.252674700023,2141.2531287000165,"[0, 0, 0]",1,2139.2687405000033,2141.269431200024,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,51,51,51,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2141.286280200002,2143.2874538000033,2141.286280200002,2142.2867032000213,2142.2700909000123,2143.2708505000046,"[0, 0, 0]",0,2141.286280200002,2143.2874538000033,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,52,52,52,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2143.303825900017,2145.304995400016,2143.303825900017,2144.3044112000207,2144.2877572000143,2145.2882595000265,"[0, 0, 0]",1,2143.303825900017,2145.304995400016,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,53,53,53,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2145.3213372000027,2147.322759100003,2145.3213372000027,2146.3221739,2146.3051760000235,2147.305797500012,"[0, 0, 0]",1,2145.3213372000027,2147.322759100003,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,54,54,54,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2147.3392187000136,2149.3402648000047,2147.3392187000136,2148.3400356000056,2148.323070500017,2149.323842300015,"[0, 0, 0]",1,2147.3392187000136,2149.3402648000047,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,55,55,55,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2149.3567568,2151.3578587000084,2149.3567568,2150.3578732000024,2150.3407481000177,2151.341182300006,"[0, 0, 0]",1,2149.3567568,2151.3578587000084,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,56,56,56,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2151.3745766000065,2153.375550500001,2151.3745766000065,2152.375105300016,2152.358289100026,2153.3587899000267,"[0, 0, 0]",0,2151.3745766000065,2153.375550500001,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,57,57,57,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2153.3922674000205,2155.3934183000238,2153.3922674000205,2154.3925222000107,2154.375920100021,2155.3766267000174,"[0, 0, 0]",1,2153.3922674000205,2155.3934183000238,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,58,58,58,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2155.4099577000015,2157.4112186000275,2155.4099577000015,2156.410466900008,2156.3937144000083,2157.394347500027,"[0, 0, 0]",1,2155.4099577000015,2157.4112186000275,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,59,59,59,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2157.4276158000284,2159.428675300005,2157.4276158000284,2158.4281069000135,2158.411361400009,2159.4120467000175,"[0, 0, 0]",1,2157.4276158000284,2159.428675300005,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,60,60,60,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2159.4451241000206,2161.4461517000163,2159.4451241000206,2160.4457300000067,2160.429266800027,2161.4296371000237,"[0, 0, 0]",1,2159.4451241000206,2161.4461517000163,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,61,61,61,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2161.4629865000024,2163.463998500025,2161.4629865000024,2162.4637052000035,2162.446707200026,2163.4472740000056,"[0, 0, 0]",1,2161.4629865000024,2163.463998500025,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,62,62,62,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2163.4802760000166,2165.481629100017,2163.4802760000166,2164.4813130000257,2164.464483400021,2165.46494960002,"[0, 0, 0]",1,2163.4802760000166,2165.481629100017,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,63,63,63,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2165.498328400019,2167.499382000009,2165.498328400019,2166.4990208000236,2166.4822838000255,2167.4826975000033,"[0, 0, 0]",1,2165.498328400019,2167.499382000009,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,64,64,64,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2167.5158743000065,2169.5172206000134,2167.5158743000065,2168.516598300019,2168.4998204000003,2169.500169200008,"[0, 0, 0]",1,2167.5158743000065,2169.5172206000134,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,65,65,65,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2169.5337304000277,2171.534907400026,2169.5337304000277,2170.534571600001,2170.517239900015,2171.517901700019,"[0, 0, 0]",0,2169.5337304000277,2171.534907400026,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,66,66,66,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2171.5515832000237,2173.5522179000254,2171.5515832000237,2172.5520015000075,2172.5350174000196,2173.535701100016,"[0, 0, 0]",1,2171.5515832000237,2173.5522179000254,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,67,67,67,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2173.569126300019,2175.570034000004,2173.569126300019,2174.5695985000057,2174.553108400025,2175.553491400002,"[0, 0, 0]",1,2173.569126300019,2175.570034000004,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,68,68,68,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2175.5868205000006,2177.5877092000155,2175.5868205000006,2176.5872421000095,2176.5705895000137,2177.571023300028,"[0, 0, 0]",1,2175.5868205000006,2177.5877092000155,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,69,69,69,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2177.6044260000053,2179.605533600028,2177.6044260000053,2178.6049412000284,2178.587968100008,2179.58886410002,"[0, 0, 0]",1,2177.6044260000053,2179.605533600028,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,70,70,70,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2179.621884400025,2181.623134900001,2179.621884400025,2180.6227411,2180.605879400013,2181.606551200006,"[0, 0, 0]",0,2179.621884400025,2181.623134900001,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,71,71,71,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2181.6395819000027,2183.6409161000047,2181.6395819000027,2182.640249100019,2182.6237174000125,2183.624216600001,"[0, 0, 0]",1,2181.6395819000027,2183.6409161000047,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,72,72,72,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2183.6576748000225,2185.658279000025,2183.6576748000225,2184.658000000025,2184.647755800019,2185.658279000025,"[0, 0, 0]",1,2183.6576748000225,2185.658279000025,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,73,73,73,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2185.675116300001,2187.6760188000044,2185.675116300001,2186.6754481000244,2186.6591863000067,2187.6593079000013,"[0, 0, 0]",0,2185.675116300001,2187.6760188000044,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,74,74,74,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2187.6929038000235,2189.6936540000024,2187.6929038000235,2188.6934012000274,2188.6766634000232,2189.6771889000083,"[0, 0, 0]",1,2187.6929038000235,2189.6936540000024,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,75,75,75,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2189.7103019000206,2191.711344900017,2189.7103019000206,2190.710812300007,2190.695866200025,2191.694854000001,"[0, 0, 0]",1,2189.7103019000206,2191.711344900017,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,76,76,76,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2191.727878500009,2193.7291440000117,2191.727878500009,2192.7291983000177,2192.712052500021,2193.7125960000267,"[0, 0, 0]",1,2191.727878500009,2193.7291440000117,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,77,77,77,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2193.745854900015,2195.746699200012,2193.745854900015,2194.7463106000214,2194.7299843000073,2195.7302528000146,"[0, 0, 0]",1,2193.745854900015,2195.746699200012,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,78,78,78,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2195.763612800016,2197.764465800021,2195.763612800016,2196.7638666000275,2196.747361100017,2197.7480745000066,"[0, 0, 0]",1,2195.763612800016,2197.764465800021,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
