12.9120 	WARNING 	Requested an unavailable screen number - using first available.
278.7089 	DATA 	Keypress: 5
279.1684 	DATA 	Keypress: 5
279.6251 	DATA 	Keypress: 5
280.0856 	DATA 	Keypress: 5
280.5688 	DATA 	Keypress: 5
281.0254 	DATA 	Keypress: 5
281.4853 	DATA 	Keypress: 5
281.9343 	DATA 	Keypress: 5
282.4011 	DATA 	Keypress: 5
282.8512 	DATA 	Keypress: 5
283.3092 	DATA 	Keypress: 5
283.7682 	DATA 	Keypress: 5
284.2250 	DATA 	Keypress: 5
284.6850 	DATA 	Keypress: 5
285.1674 	DATA 	Keypress: 5
285.6254 	DATA 	Keypress: 5
286.0847 	DATA 	Keypress: 5
286.5344 	DATA 	Keypress: 5
287.0014 	DATA 	Keypress: 5
287.4513 	DATA 	Keypress: 5
287.9091 	DATA 	Keypress: 5
288.3690 	DATA 	Keypress: 5
288.8258 	DATA 	Keypress: 5
289.2850 	DATA 	Keypress: 5
289.7685 	DATA 	Keypress: 5
290.2254 	DATA 	Keypress: 5
290.6844 	DATA 	Keypress: 5
291.1349 	DATA 	Keypress: 5
291.6020 	DATA 	Keypress: 5
292.0513 	DATA 	Keypress: 5
292.5090 	DATA 	Keypress: 5
292.9687 	DATA 	Keypress: 5
293.4254 	DATA 	Keypress: 5
293.8848 	DATA 	Keypress: 5
294.3676 	DATA 	Keypress: 5
294.8256 	DATA 	Keypress: 5
295.2844 	DATA 	Keypress: 5
295.7344 	DATA 	Keypress: 5
296.2013 	DATA 	Keypress: 5
296.6522 	DATA 	Keypress: 5
297.1091 	DATA 	Keypress: 5
297.5686 	DATA 	Keypress: 5
298.0256 	DATA 	Keypress: 5
298.4853 	DATA 	Keypress: 5
298.9680 	DATA 	Keypress: 5
299.4256 	DATA 	Keypress: 5
299.8841 	DATA 	Keypress: 5
300.3349 	DATA 	Keypress: 5
300.8016 	DATA 	Keypress: 5
301.2514 	DATA 	Keypress: 5
301.7092 	DATA 	Keypress: 5
302.1690 	DATA 	Keypress: 5
302.6254 	DATA 	Keypress: 5
