square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response.rt_left,response.rt_right,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt_left,response_2.rt_right,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2330.3223351000343,2332.322348800022,2330.3223351000343,2331.322348900023,2331.3056746000075,2332.3056708000368,"[0, 0, 0]",1,2330.3223351000343,2332.322348800022,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2332.4060094000306,None,2332.4060094000306,2333.405695400026,2333.389007700025,None,"[0, 0, 0]",1,2332.4060094000306,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2334.3556847000145,2336.3557136000018,2334.3556847000145,2335.355714000005,2335.3390254999977,2336.3390368000255,"[0, 0, 0]",1,2334.3556847000145,2336.3557136000018,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2336.3723699999973,2338.3723894000286,2336.3723699999973,2337.3723844999913,2337.3557199999923,2338.3557115999865,"[0, 0, 0]",0,2336.3723699999973,2338.3723894000286,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2338.38905290002,2340.389064899995,2338.38905290002,2339.3890716999886,2339.3723940000054,2340.3724079999956,"[0, 0, 0]",1,2338.38905290002,2340.389064899995,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2340.4057351000374,2342.4057650000323,2340.4057351000374,2341.4057574000326,2341.3890908000176,2342.389084400027,"[0, 0, 0]",1,2340.4057351000374,2342.4057650000323,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2342.4224191000103,2344.422446499986,2342.4224191000103,2343.4224289000267,2343.405761000002,2344.4057623000117,"[0, 0, 0]",1,2342.4224191000103,2344.422446499986,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,2344.4391063000076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.481481481481485,2301.954460279958,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2361.7227859999985,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2364.4892089000205,None,2364.4892089000205,2365.4892955000396,2365.472628700023,2366.4726298000314,"[0, 0, 0]",1,2364.4892089000205,None,,,,,,,,,,,,,0.013724420045036823,5.01019272004487,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2366.4892992000096,2368.4893084000214,2366.4892992000096,2367.4892980000004,2367.4726363000227,2368.4726601000293,"[0, 0, 0]",1,2366.4892992000096,2368.4893084000214,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2368.505987900018,2370.5059917999897,2368.505987900018,2369.5059904000373,2369.4893170000287,2370.4893543000217,"[0, 0, 0]",1,2368.505987900018,2370.5059917999897,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2370.5226611000253,2372.522676500026,2370.5226611000253,2371.522692700033,2371.505997900036,2372.5060172000085,"[0, 0, 0]",1,2370.5226611000253,2372.522676500026,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2372.572849599994,None,2372.572849599994,2373.5726947000367,2373.5560207000235,None,"[0, 0, 0]",1,2372.572849599994,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2374.5560295000323,2376.5560434000217,2374.5560295000323,2375.5560439000255,2375.5393834999995,2376.539386700024,"[0, 0, 0]",1,2374.5560295000323,2376.5560434000217,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2376.572619499988,2378.572740100033,2376.572619499988,2377.572731000022,2377.5560539000435,2378.5560601000325,"[0, 0, 0]",1,2376.572619499988,2378.572740100033,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2378.5894040000276,2380.5894076999975,2378.5894040000276,2379.5893252000096,2379.5727391000255,2380.5727556000347,"[0, 0, 0]",1,2378.5894040000276,2380.5894076999975,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2380.6060852000373,2382.6060909000225,2380.6060852000373,2381.6060814000084,2381.5894182000193,2382.589424500009,"[0, 0, 0]",1,2380.6060852000373,2382.6060909000225,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2382.622772200033,2384.6227869000286,2382.622772200033,2383.622774699994,2383.606110099994,2384.6061115000048,"[0, 0, 0]",0,2382.622772200033,2384.6227869000286,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,2384.639452900039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.802469135802468,2340.1535251799505,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,2399.8898507000413,None,2404.7062860000296,None,2404.7062860000296,2405.7062939000316,2405.6729761000024,2406.6729799000314,1,None,None,"[0, 0, 0]",,,2404.7062860000296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014959120017010719,5.012620320019778,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,2406.7063076000195,None,2406.7063076000195,2407.7063237000257,2407.6896460000426,2408.6896816000226,0,None,None,"[0, 0, 0]",,,2406.7063076000195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,2408.706320600002,2408.706320600002,2408.706320600002,2409.706331800029,2409.689664900012,2410.6896791000036,1,None,None,"[0, 0, 0]",,,2408.706320600002,2408.706320600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,2410.7063409000402,2410.7063409000402,2410.7063409000402,2411.7063465000247,2411.6896940000006,2412.6896863,1,None,None,"[0, 0, 0]",,,2410.7063409000402,2410.7063409000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,2412.75650030002,2412.75650030002,2412.75650030002,2413.756368100003,2413.739723100036,None,1,None,None,"[0, 0, 0]",,,2412.75650030002,2412.75650030002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2414.7230449999915,None,2414.7230449999915,2415.7230633000145,2415.7063812999986,2416.7063872000435,1,None,None,"[0, 0, 0]",,,2414.7230449999915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,2416.723054300004,2416.723054300004,2416.723054300004,2417.723065600032,2417.706367900013,2418.7064016000368,1,None,None,"[0, 0, 0]",,,2416.723054300004,2416.723054300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,2418.723074400041,2418.723074400041,2418.723074400041,2419.723082200042,2419.706418899994,2420.7064200000023,1,None,None,"[0, 0, 0]",,,2418.723074400041,2418.723074400041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,2420.7231009000097,2420.7231009000097,2420.7231009000097,2421.7231102000223,2421.7064347999985,2422.706435800006,0,None,None,"[0, 0, 0]",,,2420.7231009000097,2420.7231009000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,2422.7231141999946,2422.7231141999946,2422.7231141999946,2423.723112000036,2423.7064391000313,2424.706461100024,1,None,None,"[0, 0, 0]",,,2422.7231141999946,2422.7231141999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,2424.723120400042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.234567901234563,2380.237457779993,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2439.9733969999943,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2444.7899787999922,None,2444.7899787999922,2445.789971399994,2445.7732483000145,2446.7733200000366,"[0, 0, 0]",1,2444.7899787999922,None,,,,,,,,,,,,,0.014701919979415834,5.0121548200258985,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2446.7899849000387,2448.78998880001,2446.7899849000387,2447.7900026999996,2447.7733596999897,2448.7733179000206,"[0, 0, 0]",1,2446.7899849000387,2448.78998880001,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2448.8066693000146,2450.806678700028,2448.8066693000146,2449.8066641000332,2449.7900060000247,2450.7900092999917,"[0, 0, 0]",1,2448.8066693000146,2450.806678700028,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2450.8233685999876,2452.82336020004,2450.8233685999876,2451.823348200007,2451.806689499994,2452.8066934000235,"[0, 0, 0]",1,2450.8233685999876,2452.82336020004,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2452.9068602999905,None,2452.9068602999905,2453.9067057000357,2453.8900367000024,None,"[0, 0, 0]",1,2452.9068602999905,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2454.8567233000067,2456.856746000005,2454.8567233000067,2455.856721999997,2455.840049599996,2456.840064899996,"[0, 0, 0]",1,2454.8567233000067,2456.856746000005,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2456.873393799993,2458.873418300005,2456.873393799993,2457.873418700008,2457.8567448999966,2458.856757200032,"[0, 0, 0]",1,2456.873393799993,2458.873418300005,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2458.8900892999955,2460.890102400037,2458.8900892999955,2459.890087900043,2459.873421300028,2460.8734456000384,"[0, 0, 0]",1,2458.8900892999955,2460.890102400037,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2460.906763600011,2462.90679909999,2460.906763600011,2461.906780200021,2461.890110300039,2462.890169600025,"[0, 0, 0]",1,2460.906763600011,2462.90679909999,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2462.923450900009,2464.9234747000155,2462.923450900009,2463.9234690000303,2463.906802600017,2464.9068006000016,"[0, 0, 0]",1,2462.923450900009,2464.9234747000155,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,2464.940138100006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.370370370370367,2420.455033279897,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2679.7918410000275,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2682.4086480000406,None,2682.4086480000406,2683.408652800019,2683.3920022000093,2684.392013600038,"[0, 0, 0]",1,2682.4086480000406,None,,,2515.9241254000226,2515.9241254000226,None,space,141.27014929999132,2515.9241254000226,None,,,,0.014146820059977472,5.010949320101645,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2684.4086641999893,2686.4086924000294,2684.4086641999893,2685.408670600038,2685.3920287000365,2686.392037200043,"[0, 0, 0]",1,2684.4086641999893,2686.4086924000294,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2686.4253513999865,2688.425379500026,2686.4253513999865,2687.4253576000337,2687.4087003000313,2688.4087047000066,"[0, 0, 0]",1,2686.4253513999865,2688.425379500026,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2688.441981300013,2690.442060200032,2688.441981300013,2689.4420587000204,2689.4253809000365,2690.4253966000397,"[0, 0, 0]",1,2688.441981300013,2690.442060200032,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2690.525720100035,None,2690.525720100035,2691.5253948000027,2691.5087249000208,None,"[0, 0, 0]",0,2690.525720100035,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2692.4754003999988,2694.4754216999863,2692.4754003999988,2693.475407799997,2693.45874490001,2694.4587622000254,"[0, 0, 0]",1,2692.4754003999988,2694.4754216999863,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2694.4920845000306,2696.492124200042,2694.4920845000306,2695.492099600029,2695.4754346000263,2696.475448400015,"[0, 0, 0]",1,2694.4920845000306,2696.492124200042,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2696.5087864000234,2698.5087947000284,2696.5087864000234,2697.5087794000283,2697.4921249999898,2698.4921215000213,"[0, 0, 0]",1,2696.5087864000234,2698.5087947000284,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2698.525456100004,2700.5254758000374,2698.525456100004,2699.525473100017,2699.508801400021,2700.5088113000384,"[0, 0, 0]",0,2698.525456100004,2700.5254758000374,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2700.5421566999867,2702.5421646999894,2700.5421566999867,2701.5421596000087,2701.5254868000047,2702.525575800042,"[0, 0, 0]",1,2700.5421566999867,2702.5421646999894,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,2702.558824900014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.864197530864196,2658.0729092800175,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",None,0,0,0,0,,,,,2718.442581500043,None,2722.609001100005,None,2722.609001100005,2723.609010300017,2723.5923394000274,2724.5923393000267,1,None,None,"[0, 0, 0]",,,2722.609001100005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014950219949241728,5.012582319963258,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",1,0,1,1,1,,,,,,,2724.6090193000273,None,2724.6090193000273,2725.609028200037,2725.5923514000024,2726.592368500016,0,None,None,"[0, 0, 0]",,,2724.6090193000273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,2726.6090333000175,2726.6090333000175,2726.6090333000175,2727.609049200022,2727.5923745000036,2728.592385100026,1,None,None,"[0, 0, 0]",,,2726.6090333000175,2726.6090333000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2728.6090461999993,2728.6090461999993,2728.6090461999993,2729.609073800035,2729.5923977000057,2730.5924007000285,1,None,None,"[0, 0, 0]",,,2728.6090461999993,2728.6090461999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,2730.642755500041,2730.642755500041,2730.642755500041,2731.642407700012,2731.6090785000124,2732.609089500038,1,None,None,"[0, 0, 0]",,,2730.642755500041,2730.642755500041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
