square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",1,0,1,1,1,,,,,,,4701.2731271999655,None,4701.2731271999655,4702.273142499966,4702.25645049999,4703.256466299994,0,None,None,"[0, 0, 0]",,,4701.2731271999655,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,4703.273114299984,4703.273114299984,4703.273114299984,4704.273128199973,4704.256460099947,4705.256473099929,1,None,None,"[0, 0, 0]",,,4703.273114299984,4703.273114299984,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,4705.273162400001,4705.273162400001,4705.273162400001,4706.27315709996,4706.256470400025,4707.256510999985,1,None,None,"[0, 0, 0]",,,4705.273162400001,4705.273162400001,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,4707.356479399954,4707.356479399954,4707.356479399954,4708.3564923999365,4708.3398324999725,None,1,None,None,"[0, 0, 0]",,,4707.356479399954,4707.356479399954,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,4709.28985359997,None,4709.28985359997,4710.289833499934,4710.273191999993,4711.273183199926,1,None,None,"[0, 0, 0]",,,4709.28985359997,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,4711.289862400037,4711.289862400037,4711.289862400037,4712.28985880001,4712.2732042999705,4713.273197500035,1,None,None,"[0, 0, 0]",,,4711.289862400037,4711.289862400037,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,4713.289873600006,4713.289873600006,4713.289873600006,4714.289883199963,4714.273215999943,4715.27322740003,1,None,None,"[0, 0, 0]",,,4713.289873600006,4713.289873600006,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,4715.289884699974,4715.289884699974,4715.289884699974,4716.289882199955,4716.273241000017,4717.273226800025,1,None,None,"[0, 0, 0]",,,4715.289884699974,4715.289884699974,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,4717.289905900019,4717.289905900019,4717.289905900019,4718.289912599954,4718.2732852000045,4719.273240600014,0,None,None,"[0, 0, 0]",,,4717.289905900019,4717.289905900019,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,4719.289917999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.666666666666668,4694.440808600164,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,4736.49002659996,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4739.356746500009,None,4739.356746500009,4740.356738699949,4740.340096,4741.340097600012,"[0, 0, 0]",0,4739.356746500009,None,,,,,,,,,,,0.014867999940179288,5.012132899952121,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4741.356753399945,4743.356773699983,4741.356753399945,4742.35676809994,4742.340105899959,4743.3401161000365,"[0, 0, 0]",0,4741.356753399945,4743.356773699983,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4743.373445300036,4745.373457000009,4743.373445300036,4744.373436399968,4744.356783999945,4745.356804399984,"[0, 0, 0]",1,4743.373445300036,4745.373457000009,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4745.390128399944,4747.390153400018,4745.390128399944,4746.390134299989,4746.373490600032,4747.37348249997,"[0, 0, 0]",1,4745.390128399944,4747.390153400018,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4747.457167699933,None,4747.457167699933,4748.456821299973,4748.440158799989,None,"[0, 0, 0]",1,4747.457167699933,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4749.423494799994,4751.423507099971,4749.423494799994,4750.42350689997,4750.406820100034,4751.406836000038,"[0, 0, 0]",1,4749.423494799994,4751.423507099971,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4751.4402214,4753.440215299954,4751.4402214,4752.440186599968,4752.423532099929,4753.423791799927,"[0, 0, 0]",1,4751.4402214,4753.440215299954,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4753.456877099932,4755.456875400036,4753.456877099932,4754.456848099944,4754.440189199988,4755.440215099952,"[0, 0, 0]",1,4753.456877099932,4755.456875400036,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4755.473487099982,4757.473542999942,4755.473487099982,4756.473539600032,4756.456887500011,4757.456874500029,"[0, 0, 0]",1,4755.473487099982,4757.473542999942,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4757.490224499954,4759.490257599973,4757.490224499954,4758.49022399995,4758.47355929995,4759.473572199931,"[0, 0, 0]",1,4757.490224499954,4759.490257599973,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,4759.506892799982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.901234567901234,4736.357863700017,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,4776.723712499952,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4779.557081699953,None,4779.557081699953,4780.557084699976,4780.540140799945,None,"[0, 0, 0]",0,4779.557081699953,None,,,,,,,,,,,0.014941900037229061,5.012327100033872,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4781.540416899952,4783.540414799936,4781.540416899952,4782.540422799997,4782.523745300015,4783.523759800009,"[0, 0, 0]",0,4781.540416899952,4783.540414799936,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4783.557092200033,4785.557113699964,4783.557092200033,4784.557107300032,4784.540430999943,4785.5404434000375,"[0, 0, 0]",1,4783.557092200033,4785.557113699964,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4785.573778699967,4787.573795799981,4785.573778699967,4786.573790799943,4786.557114999974,4787.557128899964,"[0, 0, 0]",1,4785.573778699967,4787.573795799981,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4787.657007099944,None,4787.657007099944,4788.657139000017,4788.657139000017,None,"[0, 0, 0]",1,4787.657007099944,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4789.607151099946,4791.607162900036,4789.607151099946,4790.60716340004,4790.59048080002,4791.590488599963,"[0, 0, 0]",1,4789.607151099946,4791.607162900036,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4791.6238075,4793.623743099975,4791.6238075,4792.623837899999,4792.6071692999685,4793.607176400023,"[0, 0, 0]",1,4791.6238075,4793.623743099975,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4793.640506400028,4795.640509399935,4793.640506400028,4794.640520000015,4794.623837199993,4795.623850099975,"[0, 0, 0]",1,4793.640506400028,4795.640509399935,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4795.65719129995,4797.657189399935,4795.65719129995,4796.657196499989,4796.640523999929,4797.640532999998,"[0, 0, 0]",1,4795.65719129995,4797.657189399935,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4797.67387649999,4799.673879500013,4797.67387649999,4798.67387910001,4798.657218799926,4799.657217700034,"[0, 0, 0]",1,4797.67387649999,4799.673879500013,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,4799.690535099944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.382716049382715,4777.375376600074,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,4816.991076300037,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4819.740716099972,None,4819.740716099972,4820.740602600039,4820.724063999951,4821.724049599958,"[0, 0, 0]",0,4819.740716099972,None,,,,,,,,,,,0.01443079998716712,5.011387899983674,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4821.740765800001,4823.7407502999995,4821.740765800001,4822.740739600034,4822.7240572000155,4823.7240857,"[0, 0, 0]",0,4821.740765800001,4823.7407502999995,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4823.757413199986,4825.757435800042,4823.757413199986,4824.757423299947,4824.740732599981,4825.740761599969,"[0, 0, 0]",1,4823.757413199986,4825.757435800042,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4825.774084600038,4827.774112900021,4825.774084600038,4826.774115100037,4826.757424199954,4827.757528599934,"[0, 0, 0]",1,4825.774084600038,4827.774112900021,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4827.8407799999695,None,4827.8407799999695,4828.84077400004,4828.824120400008,None,"[0, 0, 0]",1,4827.8407799999695,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4829.807462299941,4831.807462999946,4829.807462299941,4830.807550500031,4830.790794500033,4831.790801899973,"[0, 0, 0]",1,4829.807462299941,4831.807462999946,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4831.824164099991,4833.824042699998,4831.824164099991,4832.824176699971,4832.807485099998,4833.807492599939,"[0, 0, 0]",1,4831.824164099991,4833.824042699998,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4833.840812199982,4835.840831100009,4833.840812199982,4834.84081850003,4834.824178799987,4835.8241780999815,"[0, 0, 0]",1,4833.840812199982,4835.840831100009,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4835.857502199942,4837.8575113000115,4835.857502199942,4836.857505999971,4836.84085129993,4837.840853799949,"[0, 0, 0]",1,4835.857502199942,4837.8575113000115,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4837.8741894999985,4839.874196099932,4837.8741894999985,4838.874199899961,4838.857525900006,4839.857546999934,"[0, 0, 0]",1,4837.8741894999985,4839.874196099932,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,4839.890856000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.259259259259256,4814.34233740007,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,4855.107652200037,None,4859.957636300009,None,4859.957636300009,4860.957708399976,4860.941031800001,4861.9410529999295,0,None,None,"[0, 0, 0]",,,4859.957636300009,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014406300033442676,5.011257300036959,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,4861.957714500022,None,4861.957714500022,4862.957747600041,4862.941058399971,4863.9410695999395,1,None,None,"[0, 0, 0]",,,4861.957714500022,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,4863.957715400029,4863.957715400029,4863.957715400029,4864.957735899952,4864.941065400024,4865.941081400029,1,None,None,"[0, 0, 0]",,,4863.957715400029,4863.957715400029,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,4865.9577506999485,4865.9577506999485,4865.9577506999485,4866.957723199972,4866.941075299983,4867.940578699927,1,None,None,"[0, 0, 0]",,,4865.9577506999485,4865.9577506999485,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,4868.008121200022,4868.008121200022,4868.008121200022,4869.007773199934,4868.991099799983,None,1,None,None,"[0, 0, 0]",,,4868.008121200022,4868.008121200022,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,,,,,4869.97444999998,None,4869.97444999998,4870.973964600009,4870.957775100018,4871.957804100006,1,None,None,"[0, 0, 0]",,,4869.97444999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,4871.974464499974,4871.974464499974,4871.974464499974,4872.974456000025,4872.957791500026,4873.957795899943,1,None,None,"[0, 0, 0]",,,4871.974464499974,4871.974464499974,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,4873.974477899959,4873.974477899959,4873.974477899959,4874.974464299972,4874.9578221000265,4875.957819300005,1,None,None,"[0, 0, 0]",,,4873.974477899959,4873.974477899959,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,4875.9744773999555,4875.9744773999555,4875.9744773999555,4876.974489999935,4876.957827499951,4877.95784519997,1,None,None,"[0, 0, 0]",,,4875.9744773999555,4875.9744773999555,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,4877.974510099972,4877.974510099972,4877.974510099972,4878.974507099949,4878.957844199962,4879.9578076000325,1,None,None,"[0, 0, 0]",,,4877.974510099972,4877.974510099972,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,4879.97452649998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.60493827160495,4851.942370299948,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,,,,,4893.174644700019,None,4900.024683199939,None,4900.024683199939,4901.024693300016,4901.0080330999335,4902.008019899949,0,None,None,"[0, 0, 0]",,,4900.024683199939,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014687800081446767,5.011819900013506,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,4902.024693100015,None,4902.024693100015,4903.024697499932,4903.0080496999435,4904.008032799931,1,None,None,"[0, 0, 0]",,,4902.024693100015,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,4904.024712699931,4904.024712699931,4904.024712699931,4905.024720299989,4905.0080571,4906.008091400028,1,None,None,"[0, 0, 0]",,,4904.024712699931,4904.024712699931,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,3,3,3,,,,,,,4906.02473179996,4906.02473179996,4906.02473179996,4907.024737600004,4907.008104800014,4908.008093299926,1,None,None,"[0, 0, 0]",,,4906.02473179996,4906.02473179996,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,4908.074750000029,4908.074750000029,4908.074750000029,4909.074739799951,4909.058094999986,None,1,None,None,"[0, 0, 0]",,,4908.074750000029,4908.074750000029,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,4910.041419100016,None,4910.041419100016,4911.041428699973,4911.024771700031,4912.024767800001,1,None,None,"[0, 0, 0]",,,4910.041419100016,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
