square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,response.rt_left,response.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1647.9555015999358,None,1647.9555015999358,1648.9555047999602,1648.938847299898,1649.9388462998904,1,None,None,"[0, 0, 0]",,,1647.9555015999358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,1649.9555227998644,1649.9555227998644,1649.9555227998644,1650.9555220999755,1650.9388377000578,1651.9388526000548,1,None,None,"[0, 0, 0]",,,1649.9555227998644,1649.9555227998644,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,1651.95550739998,1651.95550739998,1651.95550739998,1652.955541800009,1652.9388683999423,1653.9388675000519,1,None,None,"[0, 0, 0]",,,1651.95550739998,1651.95550739998,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,0,8,8,8,,,,,,,1653.9555470000487,1653.9555470000487,1653.9555470000487,1654.9555391999893,1654.9388677000534,1655.938892700011,1,None,None,"[0, 0, 0]",,,1653.9555470000487,1653.9555470000487,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,0,9,9,9,,,,,,,1655.9555631999392,1655.9555631999392,1655.9555631999392,1656.9555704998784,1656.9388774998952,1657.938887400087,1,None,None,"[0, 0, 0]",,,1655.9555631999392,1655.9555631999392,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1657.9555581999011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.209876543209877,1361.293997460045,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,0,0,0,0,,,,,1671.1392153999768,None,1677.9890421999153,None,1677.9890421999153,1678.9890620999504,1678.9723656999413,1679.972413700074,1,None,None,"[0, 0, 0]",,,1677.9890421999153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014754440169781446,5.01235944009386,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,1679.9890793999657,1679.9890793999657,1679.9890793999657,1680.9890723999124,1680.9724224999081,1681.9724145999644,1,None,None,"[0, 0, 0]",,,1679.9890793999657,1679.9890793999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1681.9890880999155,1681.9890880999155,1681.9890880999155,1682.9891025999095,1682.9724312999751,1683.9724270999432,1,None,None,"[0, 0, 0]",,,1681.9890880999155,1681.9890880999155,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1683.9891083000693,1683.9891083000693,1683.9891083000693,1684.9891025999095,1684.9724582000636,1685.9724582000636,1,None,None,"[0, 0, 0]",,,1683.9891083000693,1683.9891083000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1686.0229422000702,1686.0229422000702,1686.0229422000702,1687.02243979997,1687.0057850999292,None,1,None,None,"[0, 0, 0]",,,1686.0229422000702,1686.0229422000702,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,5,5,5,,,,,,,1688.0057763999794,None,1688.0057763999794,1689.005810600007,1688.9891512000468,1689.9891474999022,1,None,None,"[0, 0, 0]",,,1688.0057763999794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,1690.0057913998608,1690.0057913998608,1690.0057913998608,1691.0058279999066,1690.989140999969,1691.9891615000088,1,None,None,"[0, 0, 0]",,,1690.0057913998608,1690.0057913998608,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",1,0,7,7,7,,,,,,,1692.0058339999523,1692.0058339999523,1692.0058339999523,1693.005830799928,1692.9891651000362,1693.9891730998643,1,None,None,"[0, 0, 0]",,,1692.0058339999523,1692.0058339999523,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,0,8,8,8,,,,,,,1694.005812499905,1694.005812499905,1694.005812499905,1695.0058589000255,1694.9891719999723,1695.9891870999709,1,None,None,"[0, 0, 0]",,,1694.005812499905,1694.005812499905,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,0,9,9,9,,,,,,,1696.005849499954,1696.005849499954,1696.005849499954,1697.0058472999372,1696.9891917998902,1697.9892011000775,1,None,None,"[0, 0, 0]",,,1696.005849499954,1696.005849499954,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1698.0058806999587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1405.9103703603614,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1715.6889066000003,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1718.055961499922,1720.0560397999361,1718.055961499922,1719.056027899962,1719.056027899962,1720.0560397999361,"[0, 0, 0]",1,1718.055961499922,1720.0560397999361,,,,,,,,,,,0.01539913984015584,5.013637840049341,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1720.0727263998706,1722.0727200000547,1720.0727263998706,1721.0727023000363,1721.0560524999164,1722.0560647998936,"[0, 0, 0]",1,1720.0727263998706,1722.0727200000547,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1722.089400100056,1724.0894196000881,1722.089400100056,1723.0893951999024,1723.0727204000577,1724.072728900006,"[0, 0, 0]",1,1722.089400100056,1724.0894196000881,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1724.1060768000316,1726.106075400021,1724.1060768000316,1725.1060770999175,1725.0894229998812,1726.089421399869,"[0, 0, 0]",1,1724.1060768000316,1726.106075400021,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1726.156398500083,None,1726.156398500083,1727.156085100025,1727.1397003000602,None,"[0, 0, 0]",1,1726.156398500083,None,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1728.1394392000511,1730.1394652000163,1728.1394392000511,1729.1394489000086,1729.122777499957,1730.1228028000332,"[0, 0, 0]",1,1728.1394392000511,1730.1394652000163,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1730.1561290998943,1732.1561292998958,1730.1561290998943,1731.156126699876,1731.1394736999646,1732.1394702000543,"[0, 0, 0]",1,1730.1561290998943,1732.1561292998958,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1732.172811999917,1734.1728185999673,1732.172811999917,1733.1728095998988,1733.156148100039,1734.1561573999934,"[0, 0, 0]",1,1732.172811999917,1734.1728185999673,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1734.1895015998743,1736.1894970999565,1734.1895015998743,1735.1895101999398,1735.172811199911,1736.1728354999796,"[0, 0, 0]",1,1734.1895015998743,1736.1894970999565,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1736.2061606999487,1738.206188699929,1736.2061606999487,1737.2061896000523,1737.1895349000115,1738.1895179999992,"[0, 0, 0]",1,1736.2061606999487,1738.206188699929,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1738.2228425000794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.728395061728396,1442.1615080600604,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,0,0,0,0,,,,,1751.6066854998935,None,1758.273013399914,None,1758.273013399914,1759.2730239999946,1759.2563576998655,1760.2563523000572,1,None,None,"[0, 0, 0]",,,1758.273013399914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014548340113833547,5.011953740147874,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,1760.2730073998682,1760.2730073998682,1760.2730073998682,1761.273024499882,1761.2563823000528,1762.2563837000635,0,None,None,"[0, 0, 0]",,,1760.2730073998682,1760.2730073998682,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1762.2730375998653,1762.2730375998653,1762.2730375998653,1763.2730278000236,1763.256398000056,1764.2564046999905,1,None,None,"[0, 0, 0]",,,1762.2730375998653,1762.2730375998653,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1764.2730541999917,1764.2730541999917,1764.2730541999917,1765.273048199946,1765.2563930000179,1766.256405299995,0,None,None,"[0, 0, 0]",,,1764.2730541999917,1764.2730541999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1766.323469700059,1766.323469700059,1766.323469700059,1767.3230626999866,1767.3063540000003,None,0,None,None,"[0, 0, 0]",,,1766.323469700059,1766.323469700059,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1768.2897610999644,None,1768.2897610999644,1769.2897457999643,1769.2730811000802,1770.2731033000164,1,None,None,"[0, 0, 0]",,,1768.2897610999644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,1770.2897836999036,1770.2897836999036,1770.2897836999036,1771.289781600004,1771.273105399916,1772.273116499884,1,None,None,"[0, 0, 0]",,,1770.2897836999036,1770.2897836999036,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,1772.2897725999355,1772.2897725999355,1772.2897725999355,1773.289797999896,1773.2731250999495,1774.2731264999602,1,None,None,"[0, 0, 0]",,,1772.2897725999355,1772.2897725999355,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,1774.28978500003,1774.28978500003,1774.28978500003,1775.2898055000696,1775.2731246000621,1776.2731425999664,1,None,None,"[0, 0, 0]",,,1774.28978500003,1774.28978500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,1776.289831199916,1776.289831199916,1776.289831199916,1777.2898099999875,1777.2731461999938,1778.2731677999254,0,None,None,"[0, 0, 0]",,,1776.289831199916,1776.289831199916,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1778.2898311000317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.074074074074073,1485.5283055601176,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1795.5068097000476,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1798.339960299898,1800.3399952000473,1798.339960299898,1799.3399866998661,1799.3399866998661,1800.3399952000473,"[0, 0, 0]",1,1798.339960299898,1800.3399952000473,,,,,,,,,,,0.014730639988556504,5.012267839862034,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1800.3566805000883,1802.3566894000396,1800.3566805000883,1801.3566679998767,1801.3400196000002,1802.3400089999195,"[0, 0, 0]",1,1800.3566805000883,1802.3566894000396,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1802.3733456998598,1804.3733751000836,1802.3733456998598,1803.3733524000272,1803.356704799924,1804.3566757000517,"[0, 0, 0]",1,1802.3733456998598,1804.3733751000836,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1804.3900260999799,1806.3900216999464,1804.3900260999799,1805.3900297000073,1805.3733715999406,1806.3733804000076,"[0, 0, 0]",1,1804.3900260999799,1806.3900216999464,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1806.4402373000048,None,1806.4402373000048,1807.440056399908,1807.4233762000222,None,"[0, 0, 0]",1,1806.4402373000048,None,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1808.4234102000482,1810.4234179998748,1808.4234102000482,1809.4234146000817,1809.4067367999814,1810.4067398000043,"[0, 0, 0]",1,1808.4234102000482,1810.4234179998748,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1810.4400794999674,1812.440083900001,1810.4400794999674,1811.440081199864,1811.4234307999723,1812.423433699878,"[0, 0, 0]",1,1810.4400794999674,1812.440083900001,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1812.4567698999308,1814.4567831000313,1812.4567698999308,1813.4567801000085,1813.4401004998945,1814.4401054000482,"[0, 0, 0]",1,1812.4567698999308,1814.4567831000313,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1814.4734581999946,1816.473369400017,1814.4734581999946,1815.4734388000797,1815.4567801000085,1816.4568024000619,"[0, 0, 0]",1,1814.4734581999946,1816.473369400017,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1816.490179500077,1818.4901304000523,1816.490179500077,1817.4901376999915,1817.4734608998988,1818.4734734999947,"[0, 0, 0]",1,1816.490179500077,1818.4901304000523,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1818.5068053998984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.802469135802468,1523.9283380601555,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1833.7071060999297,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1838.5401979000308,None,1838.5401979000308,1839.5402812999673,1839.5236303999554,1840.5236535998993,"[0, 0, 0]",1,1838.5401979000308,None,,,,,,,,,,,0.01502883993089199,5.0129344400484115,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1840.5403086000588,1842.540307899937,1840.5403086000588,1841.5403308998793,1841.523655100027,1842.5236605000682,"[0, 0, 0]",1,1840.5403086000588,1842.540307899937,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1842.5569998999126,1844.5570072000846,1842.5569998999126,1843.5569952998776,1843.5403239999432,1844.5403613999952,"[0, 0, 0]",1,1842.5569998999126,1844.5570072000846,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1844.5736895999871,1846.5736841000617,1844.5736895999871,1845.5736932000145,1845.557014199905,1846.557016900042,"[0, 0, 0]",0,1844.5736895999871,1846.5736841000617,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1846.6239986000583,None,1846.6239986000583,1847.6236924999394,1847.6070480998605,None,"[0, 0, 0]",1,1846.6239986000583,None,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1848.6070488998666,1850.6070375000127,1848.6070488998666,1849.6070419999305,1849.590378700057,1850.590390899917,"[0, 0, 0]",1,1848.6070488998666,1850.6070375000127,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1850.6237190000247,1852.6237474998925,1850.6237190000247,1851.6237180999015,1851.6070709999185,1852.6070842999034,"[0, 0, 0]",1,1850.6237190000247,1852.6237474998925,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
