square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response_2.rt_left,response_2.rt_right,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
2,"[0, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",2372.167127099994,2374.167053399986,2372.167127099994,2373.167147500004,2373.150461699988,2374.1504856999964,"[0, 0, 0]",1,2372.167127099994,2374.167053399986,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2374.1838104999915,2376.1838457999984,2374.1838104999915,2375.1838420999993,2375.167150699999,2376.167174500006,"[0, 0, 0]",1,2374.1838104999915,2376.1838457999984,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",2376.2005033000023,2378.2005293999973,2376.2005033000023,2377.200523799984,2377.183785100002,2378.1838485999906,"[0, 0, 0]",1,2376.2005033000023,2378.2005293999973,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",2378.2171805999824,2380.21719570001,2378.2171805999824,2379.2172079999873,2379.200529599999,2380.200541600003,"[0, 0, 0]",1,2378.2171805999824,2380.21719570001,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",2380.2338848999934,2382.233895499987,2380.2338848999934,2381.2338855999988,2381.2172044999897,2382.217225900007,"[0, 0, 0]",1,2380.2338848999934,2382.233895499987,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",2382.2505664000055,2384.2505854000046,2382.2505664000055,2383.2505589000066,2383.233909100003,2384.2339246000047,"[0, 0, 0]",1,2382.2505664000055,2384.2505854000046,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2384.2672425000055,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,2396.2840084999916,None,None,None,"[0, 0, 0]",2399.2840391999925,2401.2840520000027,2399.2840391999925,2400.2840600000054,2400.2840600000054,2401.2840520000027,"[0, 0, 0]",1,2399.2840391999925,2401.2840520000027,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2401.3006832999818,2403.300754900003,2401.3006832999818,2402.300735900004,2402.284070599999,2403.284069699992,"[0, 0, 0]",1,2401.3006832999818,2403.300754900003,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",2403.3174043000035,2405.317422399996,2403.3174043000035,2404.317422399996,2404.3007658999995,2405.3007811999996,"[0, 0, 0]",1,2403.3174043000035,2405.317422399996,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2405.334096699982,2407.3341060999956,2405.334096699982,2406.334116599988,2406.317074999999,2407.317356899992,"[0, 0, 0]",1,2405.334096699982,2407.3341060999956,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",2407.3507802000095,2409.350814000005,2407.3507802000095,2408.350689599989,2408.3341254999978,2409.334127399983,"[0, 0, 0]",1,2407.3507802000095,2409.350814000005,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2409.367471500009,2411.3674951999856,2409.367471500009,2410.3674732999934,2410.3508236999915,2411.3508310999896,"[0, 0, 0]",1,2409.367471500009,2411.3674951999856,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",2411.384146199998,2413.384088999999,2411.384146199998,2412.384170000005,2412.3675014000037,2413.3674930999987,"[0, 0, 0]",1,2411.384146199998,2413.384088999999,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",2413.400844299991,2415.400859299989,2413.400844299991,2414.4007272000017,2414.384180699999,2415.3841832999897,"[0, 0, 0]",1,2413.400844299991,2415.400859299989,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",2415.4175211999973,2417.4175346999837,2415.4175211999973,2416.4175396999926,2416.400877100008,2417.4008840000024,"[0, 0, 0]",1,2415.4175211999973,2417.4175346999837,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",2417.43420280001,2419.4342283000005,2417.43420280001,2418.4342050999985,2418.417543299991,2419.417560800008,"[0, 0, 0]",1,2417.43420280001,2419.4342283000005,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2419.450824300002,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,2429.684661999985,None,None,None,"[0, 0, 0]",2434.467618099996,None,2434.467618099996,2435.4677145000023,2435.4510388000053,2436.451051399985,"[0, 0, 0]",1,2434.467618099996,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2436.4677126999886,2438.4677520999976,2436.4677126999886,2437.4677429999865,2437.4510585999815,2438.450988800003,"[0, 0, 0]",1,2436.4677126999886,2438.4677520999976,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",2438.4844022000034,2440.484415099985,2438.4844022000034,2439.4844199999934,2439.4676543000096,2440.4677561999997,"[0, 0, 0]",1,2438.4844022000034,2440.484415099985,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2440.501102399983,2442.501098799985,2440.501102399983,2441.501102899987,2441.484413500002,2442.48444510001,"[0, 0, 0]",1,2440.501102399983,2442.501098799985,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",2442.5510477999924,None,2442.5510477999924,2443.551118800009,2443.5344548999856,None,"[0, 0, 0]",1,2442.5510477999924,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2444.5344571000023,2446.5344603999984,2444.5344571000023,2445.534455199988,2445.517796900007,2446.5178307000024,"[0, 0, 0]",1,2444.5344571000023,2446.5344603999984,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",2446.5511309999856,2448.551161099982,2446.5511309999856,2447.5511500999855,2447.534488300007,2448.5344850999827,"[0, 0, 0]",1,2446.5511309999856,2448.551161099982,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",2448.567813600006,2450.567835599999,2448.567813600006,2449.5678269999917,2449.5511675000016,2450.5511758000066,"[0, 0, 0]",1,2448.567813600006,2450.567835599999,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",2450.5845040999993,2452.5845151999965,2450.5845040999993,2451.584525399987,2451.567852200009,2452.5678717999835,"[0, 0, 0]",1,2450.5845040999993,2452.5845151999965,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",2452.601185000007,2454.601197699987,2452.601185000007,2453.601193099981,2453.5847958000086,2454.584548599989,"[0, 0, 0]",1,2452.601185000007,2454.601197699987,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2454.617873499985,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12345679012346,2401.136031400005,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,2467.8682356000063,None,None,None,"[0, 0, 0]",2474.651404300006,None,2474.651404300006,2475.65140219999,2475.634732000006,2476.634749299992,"[0, 0, 0]",1,2474.651404300006,None,,,,,,,,,,,,,,,,,,,0.013456099986797199,5.009766100003617,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2476.651419200003,2478.651421699993,2476.651419200003,2477.6514311000064,2477.6347905999864,2478.6347695000004,"[0, 0, 0]",1,2476.651419200003,2478.651421699993,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",2478.6680873000005,2480.6681051999913,2478.6680873000005,2479.6681051999913,2479.6514526999963,2480.651456899999,"[0, 0, 0]",1,2478.6680873000005,2480.6681051999913,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2480.684795899986,2482.6848028000095,2480.684795899986,2481.6847845999873,2481.668117399997,2482.668126100005,"[0, 0, 0]",1,2480.684795899986,2482.6848028000095,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",2482.751727900002,None,2482.751727900002,2483.75148430001,2483.7348076000053,None,"[0, 0, 0]",1,2482.751727900002,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2484.718136199983,2486.718158500007,2484.718136199983,2485.7181532999966,2485.7014823000063,2486.701508900005,"[0, 0, 0]",1,2484.718136199983,2486.718158500007,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",2486.7348355999857,2488.7348615000083,2486.7348355999857,2487.734848399996,2487.718168499996,2488.7181852000067,"[0, 0, 0]",1,2486.7348355999857,2488.7348615000083,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",2488.751419499982,2490.7515274999896,2488.751419499982,2489.751521099999,2489.7348705999902,2490.7348797000013,"[0, 0, 0]",1,2488.751419499982,2490.7515274999896,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",2490.768196399993,2492.7682151999907,2490.768196399993,2491.7682096000062,2491.751560500008,2492.751567500003,"[0, 0, 0]",1,2490.768196399993,2492.7682151999907,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",2492.7848851000017,2494.784910999995,2492.7848851000017,2493.7848941999837,2493.768224600004,2494.7682327000075,"[0, 0, 0]",1,2492.7848851000017,2494.784910999995,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2494.801508899982,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.50617283950617,2440.4697150999855,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,2508.0852151,None,None,None,"[0, 0, 0]",2514.835093700007,2516.835110999993,2514.835093700007,2515.8350864000095,2515.8184300999856,2516.818444899982,"[0, 0, 0]",1,2514.835093700007,2516.835110999993,,,,,,,,,,,,,,,,,,,0.013471100013703108,5.009807299997192,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2516.8517919000005,2518.851824799989,2516.8517919000005,2517.851823300007,2517.835028600006,2518.8351190999965,"[0, 0, 0]",1,2516.8517919000005,2518.851824799989,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",2518.868444599997,2520.868467399996,2518.868444599997,2519.8684734999842,2519.851813599991,2520.8517041000014,"[0, 0, 0]",1,2518.868444599997,2520.868467399996,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2520.885144700005,2522.885153099982,2520.885144700005,2521.8851572999847,2521.8684768000094,2522.868503500009,"[0, 0, 0]",1,2520.885144700005,2522.885153099982,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",2522.9354547999974,None,2522.9354547999974,2523.93517479999,2523.9185256999917,None,"[0, 0, 0]",1,2522.9354547999974,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2524.9185084000055,2526.918522199994,2524.9185084000055,2525.9185150999983,2525.9018649999925,2526.901877700002,"[0, 0, 0]",1,2524.9185084000055,2526.918522199994,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",2526.9351899999892,2528.935205899994,2526.9351899999892,2527.9352009999857,2527.918533499993,2528.918454700004,"[0, 0, 0]",1,2526.9351899999892,2528.935205899994,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",2528.9518970999925,2530.951900999993,2528.9518970999925,2529.9519053999975,2529.9352250999946,2530.935237700003,"[0, 0, 0]",1,2528.9518970999925,2530.951900999993,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",2530.9685674000066,2532.9685756999825,2530.9685674000066,2531.968572499987,2531.9519029000076,2532.951925900008,"[0, 0, 0]",1,2530.9685674000066,2532.9685756999825,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",2532.9852616999997,2534.985269099998,2532.9852616999997,2533.9853014999826,2533.9686010000005,2534.968603299989,"[0, 0, 0]",1,2532.9852616999997,2534.985269099998,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2535.0019410999957,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.037037037037038,2483.4208561000123,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,2570.018909000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.0187199999928,None,14.938271604938272,2516.868785300001,0.012705799977993593,5.008212699991418,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,2605.035912799998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.0357198999845,None,15.246913580246915,2550.6860976000316,0.015067600004840642,5.013000700011617,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,2640.0528997000074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.052715800004,None,17.469135802469136,2586.6197621000174,0.014748499961569905,5.012370099982945,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,2998.706124999997,None,,,,,,,,,,,,,,,,,,,2789.7209165999957,2789.7209165999957,None,space,111.54322469999897,2789.7209165999957,None,,,2978.705923500005,None,,,0.014726599969435483,5.0123013999836985,,,,,,,,,,,,,,
