square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,968.0801154000219,968.0801154000219,968.0801154000219,969.0801379000768,969.0635035999585,970.063498100033,0,None,None,"[0, 0, 0]",,,968.0801154000219,968.0801154000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,970.0798400000203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,974.2366185199935,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,985.4322812999599,None,990.1289798000362,None,990.1289798000362,991.1303032001015,991.1136795000639,None,1,None,None,"[0, 0, 0]",,,990.1289798000362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01513568009249866,5.013262480031699,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,992.1136312000453,None,992.1136312000453,993.1136143000331,993.097022900125,994.0969970000442,0,None,None,"[0, 0, 0]",,,992.1136312000453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,994.1136753000319,994.1136753000319,994.1136753000319,995.1137225001585,995.097046200186,996.096995400032,0,None,None,"[0, 0, 0]",,,994.1136753000319,994.1136753000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,996.1136960999575,996.1136960999575,996.1136960999575,997.113684900105,997.0970081000123,998.0969921001233,0,None,None,"[0, 0, 0]",,,996.1136960999575,996.1136960999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,998.1460053999908,998.1460053999908,998.1460053999908,999.147062700009,999.130294600036,None,0,None,None,"[0, 0, 0]",,,998.1460053999908,998.1460053999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1000.130434300052,None,1000.130434300052,1001.130347999977,1001.113704000134,1002.1137484000064,0,None,None,"[0, 0, 0]",,,1000.130434300052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,1002.1303974001203,1002.1303974001203,1002.1303974001203,1003.1303352999967,1003.1136358000804,1004.1137814000249,0,None,None,"[0, 0, 0]",,,1002.1303974001203,1002.1303974001203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,1004.130433900049,1004.130433900049,1004.130433900049,1005.1303656999953,1005.1137292000931,1006.1136654000729,0,None,None,"[0, 0, 0]",,,1004.130433900049,1004.130433900049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,1006.1303962001111,1006.1303962001111,1006.1303962001111,1007.1303745000623,1007.1137195001356,1008.1137644001283,0,None,None,"[0, 0, 0]",,,1006.1303962001111,1006.1303962001111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,1008.1304930001497,1008.1304930001497,1008.1304930001497,1009.1304502000567,1009.1138093001209,1010.1137870000675,0,None,None,"[0, 0, 0]",,,1008.1304930001497,1008.1304930001497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,1010.1300931000151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1012.2876042204443,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",None,0,0,0,0,,,,,1041.4990421000402,None,1043.5294925000053,None,1043.5294925000053,1044.530703900149,1044.4973693999927,1045.4974005001131,1,None,None,"[0, 0, 0]",,,1043.5294925000053,None,,,,,,,,,,,,,,,,,,,1029.6809470001608,1029.6809470001608,None,space,0.6145756000187248,1029.6809470001608,None,,,0.014525379752740264,5.012014579726383,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,0,1,1,1,,,,,,,1045.5140672000125,None,1045.5140672000125,1046.5140834001359,1046.497361900052,1047.49743019999,0,None,None,"[0, 0, 0]",,,1045.5140672000125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,1047.5140871000476,1047.5140871000476,1047.5140871000476,1048.5140788999852,1048.497389400145,1049.4973822999746,0,None,None,"[0, 0, 0]",,,1047.5140871000476,1047.5140871000476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1049.5140976000112,1049.5140976000112,1049.5140976000112,1050.514133800054,1050.4974624000024,1051.4974454001058,0,None,None,"[0, 0, 0]",,,1049.5140976000112,1049.5140976000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,1051.5461589000188,1051.5461589000188,1051.5461589000188,1052.5474299001507,1052.5474299001507,None,0,None,None,"[0, 0, 0]",,,1051.5461589000188,1051.5461589000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,1053.5307616000064,None,1053.5307616000064,1054.5307838001754,1054.514061300084,1055.5141992999706,0,None,None,"[0, 0, 0]",,,1053.5307616000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,1055.5310490000993,1055.5310490000993,1055.5310490000993,1056.5308523999993,1056.5141670999583,1057.5142261001747,0,None,None,"[0, 0, 0]",,,1055.5310490000993,1055.5310490000993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,1057.5308314000722,1057.5308314000722,1057.5308314000722,1058.5308277001604,1058.5141410999931,1059.5141952000558,0,None,None,"[0, 0, 0]",,,1057.5308314000722,1057.5308314000722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,1059.530868700007,1059.530868700007,1059.530868700007,1060.530872900039,1060.5142002999783,1061.5142173001077,0,None,None,"[0, 0, 0]",,,1059.530868700007,1059.530868700007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,1061.5308934000786,1061.5308934000786,1061.5308934000786,1062.5309115999844,1062.5142798000015,1063.5141885001212,0,None,None,"[0, 0, 0]",,,1061.5308934000786,1061.5308934000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,1063.5305518000387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1065.6875831200741,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1077.5002917000093,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1083.5964063999709,None,1083.5964063999709,1084.5977396001108,1084.5809761001728,None,"[0, 0, 0]",1,1083.5964063999709,None,,,,,,,,,,0.014976080041378736,5.012842979980633,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1085.581295200158,1087.5807264000177,1085.581295200158,1086.5810438999906,1086.564505300019,1087.564427900128,"[0, 0, 0]",1,1085.581295200158,1087.5807264000177,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1087.5977769000456,1089.597379700048,1087.5977769000456,1088.5976923000999,1088.5808727999683,1089.5810263999738,"[0, 0, 0]",0,1087.5977769000456,1089.597379700048,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1089.6143648000434,1091.6140346000902,1089.6143648000434,1090.6144503999967,1090.5977348000742,1091.5978097000625,"[0, 0, 0]",0,1089.6143648000434,1091.6140346000902,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1091.7316589001566,None,1091.7316589001566,1092.731287700124,1092.7143270000815,None,"[0, 0, 0]",0,1091.7316589001566,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1093.6477453000844,1095.6473674001172,1093.6477453000844,1094.6477397000417,1094.63108930015,1095.6310868000146,"[0, 0, 0]",0,1093.6477453000844,1095.6473674001172,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1095.664370100014,1097.6640806000214,1095.664370100014,1096.6644699999597,1096.647741300054,1097.6476954000536,"[0, 0, 0]",0,1095.664370100014,1097.6640806000214,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1097.6811260001268,1099.6807838000823,1097.6811260001268,1098.6811874001287,1098.6644594999962,1099.6645111001562,"[0, 0, 0]",0,1097.6811260001268,1099.6807838000823,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1099.6977435001172,1101.697475100169,1099.6977435001172,1100.6978019999806,1100.6811144000385,1101.6811973000877,"[0, 0, 0]",0,1099.6977435001172,1101.697475100169,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1101.7145490001421,1103.7142010000534,1101.7145490001421,1102.7144560001325,1102.6978707001545,1103.6978722000495,"[0, 0, 0]",0,1101.7145490001421,1103.7142010000534,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,1103.7308545000851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1107.8876087197568,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",None,,,,,0,0,0,0,1119.8342790000606,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1123.7800456001423,None,1123.7800456001423,1124.7813796000555,1124.7647158000618,None,"[0, 0, 0]",1,1123.7800456001423,None,,,,,,,,,,0.015294980257749557,5.01349638029933,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1125.7647826001048,1127.764290299965,1125.7647826001048,1126.7647198999766,1126.7480597000103,1127.748021000065,"[0, 0, 0]",1,1125.7647826001048,1127.764290299965,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1127.7813470000401,1129.7809882999863,1127.7813470000401,1128.7811857000925,1128.7647263000254,1129.7647343000863,"[0, 0, 0]",0,1127.7813470000401,1129.7809882999863,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1129.7980935000814,1131.7977412000764,1129.7980935000814,1130.7980826001149,1130.7814128999598,1131.7814398000482,"[0, 0, 0]",0,1129.7980935000814,1131.7977412000764,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1131.8635664000176,None,1131.8635664000176,1132.8648141000886,1132.8481246000156,None,"[0, 0, 0]",0,1131.8635664000176,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1133.8315110001713,1135.8310514001641,1133.8315110001713,1134.8314559999853,1134.814783200156,1135.8147849000525,"[0, 0, 0]",0,1133.8315110001713,1135.8310514001641,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1135.8480614,1137.8476974000223,1135.8480614,1136.848059900105,1136.8314390000887,1137.8313442000654,"[0, 0, 0]",0,1135.8480614,1137.8476974000223,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1137.8648282000795,1139.8644113000482,1137.8648282000795,1138.8647072000895,1138.8481429000385,1139.8480980000459,"[0, 0, 0]",0,1137.8648282000795,1139.8644113000482,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1139.881453000009,1141.881066699978,1139.881453000009,1140.8814638999756,1140.8647325001657,1141.864702800056,"[0, 0, 0]",0,1139.881453000009,1141.881066699978,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1141.8981214000378,1143.8978977000806,1141.8981214000378,1142.8981929000001,1142.881558299996,1143.8815754000098,"[0, 0, 0]",0,1141.8981214000378,1143.8978977000806,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,1143.9145659999922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1150.071534120245,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,1161.932408099994,None,1163.9804478001315,None,1163.9804478001315,1164.9816768001765,1164.96490120003,None,1,None,None,"[0, 0, 0]",,,1163.9804478001315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015011479845270514,5.012867480050772,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,1165.9650709000416,None,1165.9650709000416,1166.9650767999701,1166.948455300182,1167.9483722001314,0,None,None,"[0, 0, 0]",,,1165.9650709000416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1167.9650171000976,1167.9650171000976,1167.9650171000976,1168.9650372001342,1168.9483797999565,1169.9483932000585,0,None,None,"[0, 0, 0]",,,1167.9650171000976,1167.9650171000976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1169.9651139001362,1169.9651139001362,1169.9651139001362,1170.9650016999803,1170.9483680000994,1171.9483898000326,0,None,None,"[0, 0, 0]",,,1169.9651139001362,1169.9651139001362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1172.0305926001165,1172.0305926001165,1172.0305926001165,1173.03197250003,1173.015060500009,None,0,None,None,"[0, 0, 0]",,,1172.0305926001165,1172.0305926001165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,0,5,5,5,,,,,,,1173.98171740002,None,1173.98171740002,1174.981725800084,1174.9651190000586,1175.9651453001425,0,None,None,"[0, 0, 0]",,,1173.98171740002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,1175.9818433001637,1175.9818433001637,1175.9818433001637,1176.9817971000448,1176.9651145001408,1177.965137399966,0,None,None,"[0, 0, 0]",,,1175.9818433001637,1175.9818433001637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,1177.9818248001393,1177.9818248001393,1177.9818248001393,1178.9818671001121,1178.9651950001717,1179.9651782000437,0,None,None,"[0, 0, 0]",,,1177.9818248001393,1177.9818248001393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,1179.9818657999858,1179.9818657999858,1179.9818657999858,1180.9818349999841,1180.9651987999678,1181.9651935000438,0,None,None,"[0, 0, 0]",,,1179.9818657999858,1179.9818657999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,1181.9818310001865,1181.9818310001865,1181.9818310001865,1182.9818504001014,1182.9652503000107,1183.9651971999556,0,None,None,"[0, 0, 0]",,,1181.9818310001865,1181.9818310001865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,1183.9814858001191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1186.1385241202079,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",None,0,0,0,0,,,,,1198.0830643000081,None,1204.0307682000566,None,1204.0307682000566,1205.0319319001865,1205.0153812000062,None,1,None,None,"[0, 0, 0]",,,1204.0307682000566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014950779965147376,5.012741379905492,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,1206.0154019000474,None,1206.0154019000474,1207.0154329000507,1206.9987082001753,1207.9985524001531,0,None,None,"[0, 0, 0]",,,1206.0154019000474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
